Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Operating Margin,Sales Method
Kohl's,1189833,5/6/2021,West,California,Los Angeles,Women's Apparel,65,650,84500,0.2,Outlet
Kohl's,1189833,5/7/2021,West,California,Los Angeles,Men's Street Footwear,50,850,170000,0.4,Outlet
Kohl's,1189833,5/8/2021,West,California,Los Angeles,Men's Athletic Footwear,55,850,116875,0.25,Outlet
Kohl's,1189833,5/9/2021,West,California,Los Angeles,Women's Street Footwear,50,700,140000,0.4,Outlet
Kohl's,1189833,5/10/2021,West,California,Los Angeles,Women's Athletic Footwear,50,650,113750,0.35,Outlet
Kohl's,1189833,5/11/2021,West,California,Los Angeles,Men's Apparel,60,650,214500,0.55,Outlet
Kohl's,1189833,5/12/2021,West,California,Los Angeles,Women's Apparel,65,700,91000,0.2,Outlet
Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's Street Footwear,50,800,160000,0.4,Outlet
Kohl's,1189833,5/14/2021,West,California,Los Angeles,Men's Athletic Footwear,55,800,110000,0.25,Outlet
Kohl's,1189833,5/15/2021,West,California,Los Angeles,Women's Street Footwear,50,650,130000,0.4,Outlet
Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,50,625,109375,0.35,Outlet
Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,60,600,198000,0.55,Outlet
Kohl's,1189833,5/18/2021,West,California,Los Angeles,Women's Apparel,65,650,84500,0.2,Outlet
Kohl's,1189833,5/19/2021,West,California,Los Angeles,Men's Street Footwear,50,825,165000,0.4,Outlet
Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,55,825,113437.5,0.25,Outlet
Kohl's,1189833,5/21/2021,West,California,Los Angeles,Women's Street Footwear,50,675,135000,0.4,Outlet
Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,50,650,113750,0.35,Outlet
Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,60,600,198000,0.55,Outlet
Kohl's,1189833,5/24/2021,West,California,Los Angeles,Women's Apparel,65,700,91000,0.2,Outlet
Kohl's,1189833,5/25/2021,West,California,Los Angeles,Men's Street Footwear,50,900,180000,0.4,Outlet
Kohl's,1189833,5/26/2021,West,California,Los Angeles,Men's Athletic Footwear,55,900,123750,0.25,Outlet
Kohl's,1189833,5/27/2021,West,California,Los Angeles,Women's Street Footwear,50,700,140000,0.4,Outlet
Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's Athletic Footwear,50,700,122500,0.35,Outlet
Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,60,625,206250,0.55,Outlet
Kohl's,1189833,5/30/2021,West,California,Los Angeles,Women's Apparel,65,725,94250,0.2,Outlet
Foot Locker,1185732,5/31/2021,West,California,Los Angeles,Men's Street Footwear,45,475,85500,0.4,Outlet
Foot Locker,1185732,6/1/2021,West,California,Los Angeles,Men's Athletic Footwear,45,275,43312.5,0.35,Outlet
Foot Locker,1185732,6/2/2021,West,California,Los Angeles,Women's Street Footwear,35,275,33687.5,0.35,Outlet
Foot Locker,1185732,6/3/2021,West,California,Los Angeles,Women's Athletic Footwear,40,125,20000,0.4,Outlet
Foot Locker,1185732,6/4/2021,Midwest,Illinois,Chicago,Men's Apparel,55,175,33687.5,0.35,Outlet
Foot Locker,1185732,6/5/2021,Midwest,Illinois,Chicago,Women's Apparel,45,275,61875,0.5,Outlet
Foot Locker,1185732,6/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,45,525,94500,0.4,Outlet
Foot Locker,1185732,6/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,175,27562.5,0.35,Outlet
Foot Locker,1185732,6/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,35,225,27562.5,0.35,Outlet
Foot Locker,1185732,6/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,100,16000,0.4,Outlet
Foot Locker,1185732,6/10/2021,Midwest,Illinois,Chicago,Men's Apparel,55,175,33687.5,0.35,Outlet
Foot Locker,1185732,6/11/2021,Midwest,Illinois,Chicago,Women's Apparel,45,275,61875,0.5,Outlet
Foot Locker,1185732,6/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,495,99000,0.4,Outlet
Foot Locker,1185732,6/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,200,35000,0.35,Outlet
Foot Locker,1185732,6/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,225,31500,0.35,Outlet
Foot Locker,1185732,6/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,13500,0.4,Outlet
Foot Locker,1185732,6/16/2021,Midwest,Illinois,Chicago,Men's Apparel,60,125,26250,0.35,Outlet
Foot Locker,1185732,6/17/2021,Midwest,Illinois,Chicago,Women's Apparel,50,225,56250,0.5,Outlet
Foot Locker,1185732,6/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,450,90000,0.4,Outlet
Foot Locker,1185732,6/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,150,26250,0.35,Outlet
Foot Locker,1185732,6/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,150,21000,0.35,Outlet
Foot Locker,1185732,6/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,13500,0.4,Outlet
Foot Locker,1185732,6/22/2021,Midwest,Illinois,Chicago,Men's Apparel,60,100,21000,0.35,Outlet
Foot Locker,1185732,6/23/2021,Midwest,Illinois,Chicago,Women's Apparel,50,225,56250,0.5,Outlet
Foot Locker,1185732,6/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60,495,118800,0.4,Outlet
Foot Locker,1185732,6/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,55,200,38500,0.35,Outlet
Foot Locker,1185732,6/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50,175,30625,0.35,Outlet
Foot Locker,1185732,6/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,100,20000,0.4,Outlet
Foot Locker,1185732,6/28/2021,Midwest,Illinois,Chicago,Men's Apparel,60,125,26250,0.35,Outlet
Foot Locker,1185732,6/29/2021,Midwest,Illinois,Chicago,Women's Apparel,65,250,81250,0.5,Outlet
Foot Locker,1185732,6/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,100000,0.4,Outlet
Foot Locker,1185732,7/1/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,250,39375,0.35,Outlet
Foot Locker,1185732,7/2/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,28000,0.35,Outlet
Foot Locker,1185732,7/3/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,28000,0.4,Outlet
Foot Locker,1185732,7/4/2021,Midwest,Illinois,Chicago,Men's Apparel,50,175,30625,0.35,Outlet
Foot Locker,1185732,7/5/2021,Midwest,Illinois,Chicago,Women's Apparel,55,350,96250,0.5,Outlet
Foot Locker,1185732,7/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,575,115000,0.4,Outlet
Foot Locker,1185732,7/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,325,51187.5,0.35,Outlet
Foot Locker,1185732,7/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,35000,0.35,Outlet
Foot Locker,1185732,7/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,200,32000,0.4,Outlet
Foot Locker,1185732,7/10/2021,Midwest,Illinois,Chicago,Men's Apparel,50,225,39375,0.35,Outlet
Foot Locker,1185732,7/11/2021,Midwest,Illinois,Chicago,Women's Apparel,55,400,110000,0.5,Outlet
Foot Locker,1185732,7/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,550,110000,0.4,Outlet
Foot Locker,1185732,7/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,325,51187.5,0.35,Outlet
Foot Locker,1185732,7/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,35000,0.35,Outlet
Foot Locker,1185732,7/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,225,36000,0.4,Outlet
Foot Locker,1185732,7/16/2021,Midwest,Illinois,Chicago,Men's Apparel,50,200,35000,0.35,Outlet
Foot Locker,1185732,7/17/2021,Midwest,Illinois,Chicago,Women's Apparel,55,375,103125,0.5,Outlet
Foot Locker,1185732,7/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,100000,0.4,Outlet
Foot Locker,1185732,7/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,300,47250,0.35,Outlet
Foot Locker,1185732,7/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,28000,0.35,Outlet
Foot Locker,1185732,7/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,28000,0.4,Outlet
Foot Locker,1185732,7/22/2021,Midwest,Illinois,Chicago,Men's Apparel,50,175,30625,0.35,Outlet
Foot Locker,1185732,7/23/2021,Midwest,Illinois,Chicago,Women's Apparel,55,250,68750,0.5,Outlet
Foot Locker,1185732,7/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60,425,102000,0.4,Outlet
Foot Locker,1185732,7/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,43750,0.35,Outlet
Foot Locker,1185732,7/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50,150,26250,0.35,Outlet
Foot Locker,1185732,7/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,125,25000,0.4,Outlet
Foot Locker,1185732,7/28/2021,Midwest,Illinois,Chicago,Men's Apparel,60,125,26250,0.35,Outlet
Foot Locker,1185732,7/29/2021,Midwest,Illinois,Chicago,Women's Apparel,65,250,81250,0.5,Outlet
Foot Locker,1185732,7/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60,400,96000,0.4,Outlet
Foot Locker,1185732,7/31/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,43750,0.35,Outlet
Foot Locker,1185732,8/1/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50,195,34125,0.35,Outlet
Foot Locker,1185732,8/2/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,175,35000,0.4,Outlet
Foot Locker,1185732,8/3/2021,Midwest,Illinois,Chicago,Men's Apparel,60,150,31500,0.35,Outlet
Foot Locker,1185732,8/4/2021,Midwest,Illinois,Chicago,Women's Apparel,65,250,81250,0.5,Outlet
Foot Locker,1185732,8/5/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60,500,120000,0.4,Outlet
Foot Locker,1185732,8/6/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,300,52500,0.35,Outlet
Foot Locker,1185732,8/7/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50,250,43750,0.35,Outlet
Foot Locker,1185732,8/8/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,200,40000,0.4,Outlet
Foot Locker,1185732,8/9/2021,Midwest,Illinois,Chicago,Men's Apparel,60,200,42000,0.35,Outlet
Foot Locker,1185732,8/10/2021,Midwest,Illinois,Chicago,Women's Apparel,65,300,97500,0.5,Outlet
Sports Direct,1197831,8/11/2021,Midwest,Illinois,Chicago,Men's Street Footwear,20,725,43500,0.3,Outlet
Sports Direct,1197831,8/12/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,30,725,65250,0.3,Outlet
Sports Direct,1197831,8/13/2021,Midwest,Illinois,Chicago,Women's Street Footwear,30,525,47250,0.3,Outlet
Sports Direct,1197831,8/14/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,35,525,73500,0.4,Outlet
Sports Direct,1197831,8/15/2021,South,Texas,Dallas,Men's Apparel,40,375,37500,0.25,Outlet
Sports Direct,1197831,8/16/2021,South,Texas,Dallas,Women's Apparel,35,525,82687.5,0.45,Outlet
Sports Direct,1197831,8/17/2021,South,Texas,Dallas,Men's Street Footwear,25,675,50625,0.3,Outlet
Sports Direct,1197831,8/18/2021,South,Texas,Dallas,Men's Athletic Footwear,35,650,68250,0.3,Outlet
Sports Direct,1197831,8/19/2021,South,Texas,Dallas,Women's Street Footwear,35,475,49875,0.3,Outlet
Sports Direct,1197831,8/20/2021,South,Texas,Dallas,Women's Athletic Footwear,35,425,59500,0.4,Outlet
Sports Direct,1197831,8/21/2021,South,Texas,Dallas,Men's Apparel,40,300,30000,0.25,Outlet
Sports Direct,1197831,8/22/2021,South,Texas,Dallas,Women's Apparel,35,500,78750,0.45,Outlet
Sports Direct,1197831,8/23/2021,South,Texas,Dallas,Men's Street Footwear,30,675,70875,0.35,Outlet
Sports Direct,1197831,8/24/2021,South,Texas,Dallas,Men's Athletic Footwear,40,675,94500,0.35,Outlet
Sports Direct,1197831,8/25/2021,South,Texas,Dallas,Women's Street Footwear,30,500,52500,0.35,Outlet
Sports Direct,1197831,8/26/2021,South,Texas,Dallas,Women's Athletic Footwear,35,400,63000,0.45,Outlet
Sports Direct,1197831,8/27/2021,South,Texas,Dallas,Men's Apparel,40,300,36000,0.3,Outlet
Sports Direct,1197831,8/28/2021,South,Texas,Dallas,Women's Apparel,35,450,78750,0.5,Outlet
Sports Direct,1197831,8/29/2021,South,Texas,Dallas,Men's Street Footwear,20,700,49000,0.35,Outlet
Sports Direct,1197831,8/30/2021,South,Texas,Dallas,Men's Athletic Footwear,30,700,73500,0.35,Outlet
Sports Direct,1197831,8/31/2021,South,Texas,Dallas,Women's Street Footwear,25,525,45937.5,0.35,Outlet
Sports Direct,1197831,9/1/2021,South,Texas,Dallas,Women's Athletic Footwear,30,425,57375,0.45,Outlet
Sports Direct,1197831,9/2/2021,South,Texas,Dallas,Men's Apparel,35,325,34125,0.3,Outlet
Sports Direct,1197831,9/3/2021,South,Texas,Dallas,Women's Apparel,30,600,90000,0.5,Outlet
Sports Direct,1197831,9/4/2021,South,Texas,Dallas,Men's Street Footwear,20,750,52500,0.35,Outlet
Sports Direct,1197831,9/5/2021,South,Texas,Dallas,Men's Athletic Footwear,30,775,81375,0.35,Outlet
Sports Direct,1197831,9/6/2021,South,Texas,Dallas,Women's Street Footwear,25,625,54687.5,0.35,Outlet
Sports Direct,1197831,9/7/2021,South,Texas,Dallas,Women's Athletic Footwear,35,550,86625,0.45,Outlet
Sports Direct,1197831,9/8/2021,South,Texas,Dallas,Men's Apparel,50,450,67500,0.3,Outlet
Sports Direct,1197831,9/9/2021,South,Texas,Dallas,Women's Apparel,45,800,180000,0.5,Outlet
Sports Direct,1197831,9/10/2021,South,Texas,Dallas,Men's Street Footwear,45,800,126000,0.35,Outlet
Sports Direct,1197831,9/11/2021,South,Texas,Dallas,Men's Athletic Footwear,50,800,140000,0.35,Outlet
Sports Direct,1197831,9/12/2021,South,Texas,Dallas,Women's Street Footwear,45,650,102375,0.35,Outlet
Sports Direct,1197831,9/13/2021,South,Texas,Dallas,Women's Athletic Footwear,45,600,121500,0.45,Outlet
Sports Direct,1197831,9/14/2021,South,Texas,Dallas,Men's Apparel,50,500,75000,0.3,Outlet
Sports Direct,1197831,9/15/2021,South,Texas,Dallas,Women's Apparel,55,875,240625,0.5,Outlet
Sports Direct,1197831,9/16/2021,South,Texas,Dallas,Men's Street Footwear,45,825,148500,0.4,Outlet
Sports Direct,1197831,9/17/2021,South,Texas,Dallas,Men's Athletic Footwear,50,825,165000,0.4,Outlet
Sports Direct,1197831,9/18/2021,South,Texas,Dallas,Women's Street Footwear,45,975,175500,0.4,Outlet
Sports Direct,1197831,9/19/2021,South,Texas,Dallas,Women's Athletic Footwear,45,575,129375,0.5,Outlet
Sports Direct,1197831,9/20/2021,South,Texas,Dallas,Men's Apparel,50,575,100625,0.35,Outlet
Sports Direct,1197831,9/21/2021,South,Texas,Dallas,Women's Apparel,60,850,280500,0.55,Outlet
Sports Direct,1197831,9/22/2021,South,Texas,Dallas,Men's Street Footwear,50,800,160000,0.4,Outlet
Sports Direct,1197831,9/23/2021,South,Texas,Dallas,Men's Athletic Footwear,55,800,176000,0.4,Outlet
Sports Direct,1197831,9/24/2021,South,Texas,Dallas,Women's Street Footwear,50,975,195000,0.4,Outlet
Sports Direct,1197831,9/25/2021,South,Texas,Dallas,Women's Athletic Footwear,50,525,131250,0.5,Outlet
Sports Direct,1197831,9/26/2021,South,Texas,Dallas,Men's Apparel,55,525,101062.5,0.35,Outlet
Sports Direct,1197831,9/27/2021,South,Texas,Dallas,Women's Apparel,60,775,255750,0.55,Outlet
Sports Direct,1197831,9/28/2021,South,Texas,Dallas,Men's Street Footwear,55,725,159500,0.4,Outlet
Sports Direct,1197831,9/29/2021,South,Texas,Dallas,Men's Athletic Footwear,55,675,148500,0.4,Outlet
Sports Direct,1197831,9/30/2021,South,Texas,Dallas,Women's Street Footwear,60,725,174000,0.4,Outlet
Sports Direct,1197831,10/1/2021,South,Texas,Dallas,Women's Athletic Footwear,60,450,135000,0.5,Outlet
Sports Direct,1197831,10/2/2021,South,Texas,Dallas,Men's Apparel,55,450,86625,0.35,Outlet
Sports Direct,1197831,10/3/2021,South,Texas,Dallas,Women's Apparel,50,675,185625,0.55,Outlet
Sports Direct,1197831,10/4/2021,South,Texas,Dallas,Men's Street Footwear,40,625,100000,0.4,Outlet
Sports Direct,1197831,10/5/2021,South,Texas,Dallas,Men's Athletic Footwear,40,625,100000,0.4,Outlet
Sports Direct,1197831,10/6/2021,South,Texas,Dallas,Women's Street Footwear,45,575,103500,0.4,Outlet
Sports Direct,1197831,10/7/2021,South,Texas,Dallas,Women's Athletic Footwear,45,425,95625,0.5,Outlet
Sports Direct,1197831,10/8/2021,South,Texas,Dallas,Men's Apparel,40,400,56000,0.35,Outlet
Sports Direct,1197831,10/9/2021,South,Texas,Dallas,Women's Apparel,50,575,158125,0.55,Outlet
Sports Direct,1197831,10/10/2021,South,Texas,Dallas,Men's Street Footwear,40,725,116000,0.4,Outlet
Sports Direct,1197831,10/11/2021,South,Texas,Dallas,Men's Athletic Footwear,40,725,116000,0.4,Outlet
Sports Direct,1197831,10/12/2021,South,Texas,Dallas,Women's Street Footwear,65,650,169000,0.4,Outlet
Sports Direct,1197831,10/13/2021,South,Texas,Dallas,Women's Athletic Footwear,65,500,162500,0.5,Outlet
Sports Direct,1197831,10/14/2021,South,Texas,Dallas,Men's Apparel,60,475,99750,0.35,Outlet
Sports Direct,1197831,10/15/2021,South,Texas,Dallas,Women's Apparel,70,675,259875,0.55,Outlet
Sports Direct,1197831,10/16/2021,South,Texas,Dallas,Men's Street Footwear,60,825,198000,0.4,Outlet
Sports Direct,1197831,10/17/2021,South,Texas,Dallas,Men's Athletic Footwear,60,825,198000,0.4,Outlet
Sports Direct,1197831,10/18/2021,South,Texas,Dallas,Women's Street Footwear,65,725,188500,0.4,Outlet
Sports Direct,1197831,10/19/2021,South,Texas,Dallas,Women's Athletic Footwear,65,575,186875,0.5,Outlet
Sports Direct,1197831,10/20/2021,South,Texas,Dallas,Men's Apparel,60,525,110250,0.35,Outlet
Sports Direct,1197831,10/21/2021,South,Texas,Dallas,Women's Apparel,70,775,298375,0.55,Outlet
Foot Locker,1185732,10/22/2021,South,Texas,Dallas,Men's Street Footwear,45,425,105187.5,0.55,Outlet
Foot Locker,1185732,10/23/2021,South,Texas,Dallas,Men's Athletic Footwear,45,225,35437.5,0.35,Outlet
Foot Locker,1185732,10/24/2021,South,Texas,Dallas,Women's Street Footwear,35,225,31500,0.4,Outlet
Foot Locker,1185732,10/25/2021,South,Texas,Dallas,Women's Athletic Footwear,40,75,12000,0.4,Outlet
Foot Locker,1185732,10/26/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55,125,24062.5,0.35,Outlet
Foot Locker,1185732,10/27/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45,225,30375,0.3,Outlet
Foot Locker,1185732,10/28/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,45,475,117562.5,0.55,Outlet
Foot Locker,1185732,10/29/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,125,19687.5,0.35,Outlet
Foot Locker,1185732,10/30/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,35,175,24500,0.4,Outlet
Foot Locker,1185732,10/31/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,50,8000,0.4,Outlet
Foot Locker,1185732,11/1/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55,125,24062.5,0.35,Outlet
Foot Locker,1185732,11/2/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45,225,30375,0.3,Outlet
Foot Locker,1185732,11/3/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,50,445,122375,0.55,Outlet
Foot Locker,1185732,11/4/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50,150,26250,0.35,Outlet
Foot Locker,1185732,11/5/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,40,175,28000,0.4,Outlet
Foot Locker,1185732,11/6/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45,25,4500,0.4,Outlet
